Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
2672442409,"Sep 2, 2019, 5:39:30 AM",Morning Ride,Ride,,1920,7.90,,true,,activities/2672442409.gpx,0.0,,1920.0,1813.0,7900.0,13.199999809265137,,135.06443786621094,,584.2999877929688,704.5,42.099998474121094,1.1936708688735962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673258344,"Sep 2, 2019, 1:59:28 PM",Afternoon Ride,Ride,,1192,7.78,,true,,activities/2673258344.gpx,0.0,,1192.0,1147.0,7785.7998046875,14.600000381469727,,30.295269012451172,,584.2999877929688,704.5,10.399999618530273,-1.285673975944519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675219816,"Sep 3, 2019, 5:43:07 AM",Morning Ride,Ride,,1873,8.07,,true,,activities/2675219816.gpx,0.0,,1873.0,1787.0,8073.2998046875,10.399999618530273,,128.89442443847656,,584.4000244140625,704.5,18.299999237060547,1.21387779712677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681171944,"Sep 5, 2019, 5:53:16 AM",Morning Ride,Ride,,2198,8.00,,true,,activities/2681171944.gpx,0.0,,2198.0,1782.0,8002.5,14.199999809265137,,127.62305450439453,,584.2999877929688,703.0,13.300000190734863,1.1771321296691895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682059138,"Sep 5, 2019, 1:57:55 PM",Afternoon Ride,Ride,,1094,7.07,,true,,activities/2682059138.gpx,0.0,,1094.0,1087.0,7077.5,12.5,,17.08333396911621,,584.2999877929688,704.5,10.800000190734863,-1.5697633028030396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683894489,"Sep 6, 2019, 5:24:54 AM",Morning Ride,Ride,,1908,8.00,,true,,activities/2683894489.gpx,0.0,,1908.0,1832.0,8000.60009765625,14.699999809265137,,132.45486450195312,,584.4000244140625,704.5,32.900001525878906,1.178661584854126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684794430,"Sep 6, 2019, 2:13:00 PM",Afternoon Ride,Ride,,1223,7.77,,true,,activities/2684794430.gpx,0.0,,1223.0,1180.0,7771.2001953125,13.100000381469727,,30.44567108154297,,584.2999877929688,704.5,11.0,-1.2842289209365845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701168312,"Sep 12, 2019, 5:47:35 AM",Morning Ride,Ride,,2526,8.04,,true,,activities/2701168312.gpx,0.0,,2526.0,1994.0,8045.0,14.199999809265137,,133.19662475585938,,584.2999877929688,704.5,42.900001525878906,1.1970168352127075,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702412771,"Sep 12, 2019, 4:15:12 PM",Evening Ride,Ride,,1233,7.85,,true,,activities/2702412771.gpx,0.0,,1233.0,1198.0,7855.39990234375,13.0,,30.5157413482666,,584.2999877929688,704.5,10.399999618530273,-1.276828646659851,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715598838,"Sep 17, 2019, 6:02:53 AM",Morning Ride,Ride,,2368,8.07,,true,,activities/2715598838.gpx,0.0,,2368.0,1895.0,8071.39990234375,13.199999809265137,,129.02235412597656,,584.2999877929688,704.5,11.199999809265137,1.1757563352584839,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721429734,"Sep 19, 2019, 5:47:15 AM",Morning Ride,Ride,,2090,7.79,,true,,activities/2721429734.gpx,0.0,,2090.0,1949.0,7791.89990234375,13.399999618530273,,128.7343292236328,,584.2999877929688,704.5,11.699999809265137,1.2448824644088745,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721429774,"Sep 17, 2019, 4:31:08 PM",Evening Ride,Ride,,1556,8.03,,true,,activities/2721429774.gpx,0.0,,1556.0,1467.0,8036.2001953125,12.0,,49.21503448486328,,584.2999877929688,704.5,10.699999809265137,-1.0440257787704468,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722762187,"Sep 19, 2019, 4:39:00 PM",Evening Ride,Ride,,1392,7.88,,true,,activities/2722762187.gpx,0.0,,1392.0,1282.0,7882.89990234375,13.699999809265137,,32.77833938598633,,584.2999877929688,704.5,10.100000381469727,-1.2317801713943481,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732747356,"Sep 23, 2019, 6:16:44 AM",Morning Ride,Ride,,3041,8.05,,true,,activities/2732747356.gpx,0.0,,3041.0,2077.0,8052.10009765625,9.5,,129.534423828125,,584.2999877929688,703.2000122070312,12.699999809265137,1.1860259771347046,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733914993,"Sep 23, 2019, 5:01:43 PM",Evening Ride,Ride,,1246,7.78,,false,,activities/2733914993.gpx,0.0,,1246.0,1246.0,7787.7001953125,11.600000381469727,,33.636474609375,,584.2999877929688,703.2000122070312,9.800000190734863,-1.223724603652954,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735163221,"Sep 24, 2019, 5:45:19 AM",Morning Ride,Ride,,2023,7.77,,true,,activities/2735163221.gpx,0.0,,2023.0,1857.0,7778.2001953125,8.699999809265137,,131.05209350585938,,584.2999877929688,703.2000122070312,41.29999923706055,1.1982206106185913,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,49.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737959052,"Sep 24, 2019, 4:31:51 PM",Evening Ride,Ride,,934,6.44,,false,,activities/2737959052.gpx,0.0,,934.0,902.0,6445.7998046875,12.5,,25.378875732421875,,604.5,703.2000122070312,11.100000381469727,-1.2659406661987305,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740572901,"Sep 26, 2019, 5:39:47 AM",Morning Ride,Ride,,2694,7.92,,false,,activities/2740572901.gpx,0.0,,2694.0,1984.0,7923.2001953125,7.400000095367432,,134.5840301513672,,584.2999877929688,703.2000122070312,33.29999923706055,1.1851272583007812,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741749737,"Sep 26, 2019, 4:32:00 PM",Evening Ride,Ride,,1171,7.67,,false,,activities/2741749737.gpx,0.0,,1171.0,1171.0,7675.7001953125,11.699999809265137,,28.73896026611328,,584.2999877929688,703.2000122070312,12.5,-1.2910875082015991,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751176858,"Sep 30, 2019, 5:57:08 AM",Morning Ride,Ride,,1978,7.81,,false,,activities/2751176858.gpx,0.0,,1978.0,1840.0,7817.39990234375,10.199999809265137,,130.81256103515625,,584.2999877929688,703.2000122070312,41.400001525878906,1.1909329891204834,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752284369,"Sep 30, 2019, 4:31:34 PM",Evening Ride,Ride,,1202,7.77,,false,,activities/2752284369.gpx,0.0,,1202.0,1152.0,7770.2001953125,12.699999809265137,,31.816789627075195,,584.2999877929688,703.2000122070312,13.300000190734863,-1.250933051109314,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753641402,"Oct 1, 2019, 5:59:07 AM",Morning Ride,Ride,,2639,7.85,,false,,activities/2753641402.gpx,0.0,,2639.0,1988.0,7857.5,8.800000190734863,,127.5874252319336,,584.2999877929688,703.2000122070312,12.600000381469727,1.2001272439956665,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754919502,"Oct 1, 2019, 4:57:19 PM",Evening Ride,Ride,,1325,7.75,,false,,activities/2754919502.gpx,0.0,,1325.0,1211.0,7757.7001953125,11.600000381469727,,31.580530166625977,,584.2999877929688,703.2000122070312,14.300000190734863,-1.2645500898361206,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767883095,"Sep 28, 2019, 8:57:32 AM",Morning Run,Run,,3048,3.36,,false,,activities/2933242573.fit.gz,0.0,,3048.0,2808.0,3368.89990234375,2.0,,30.0,36.0,573.4000244140625,603.7999877929688,30.0,-0.11279646307229996,,,,11.0,,,,,221.0,,26.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769339573,"Oct 6, 2019, 7:38:19 AM",Morning Walk,Walk,,22379,15.20,,false,,activities/2934797300.gpx.gz,,,22379.0,13920.0,15207.900390625,2.0,,1738.0,,540.0999755859375,864.7000122070312,49.79999923706055,-0.3011592626571655,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771729113,"Oct 8, 2019, 5:39:15 AM",Morning Ride,Ride,,1919,7.91,,false,,activities/2771729113.gpx,0.0,,1919.0,1860.0,7918.39990234375,13.5,,127.27662658691406,,584.2999877929688,703.2000122070312,13.199999809265137,1.1100727319717407,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772879281,"Oct 8, 2019, 3:57:57 PM",Afternoon Ride,Ride,,1203,7.77,,false,,activities/2772879281.gpx,0.0,,1203.0,1203.0,7775.7998046875,11.899999618530273,,30.368066787719727,,584.2999877929688,703.2000122070312,17.200000762939453,-1.2808971405029297,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776991441,"Oct 10, 2019, 5:48:54 AM",Morning Ride,Ride,,2173,7.80,,false,,activities/2776991441.gpx,0.0,,2173.0,2004.0,7800.60009765625,8.100000381469727,,127.62515258789062,,584.2999877929688,703.2000122070312,13.100000381469727,1.2306745052337646,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778119481,"Oct 10, 2019, 4:15:00 PM",Evening Ride,Ride,,1220,7.61,,false,,activities/2778119481.gpx,0.0,,1220.0,1148.0,7617.39990234375,11.5,,30.112031936645508,,584.2999877929688,703.2000122070312,15.600000381469727,-1.3114711046218872,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779455425,"Oct 11, 2019, 5:25:27 AM",Morning Ride,Ride,,2546,8.14,,false,,activities/2779455425.gpx,0.0,,2546.0,2044.0,8144.2001953125,13.100000381469727,,127.29579162597656,,584.2999877929688,703.2000122070312,12.800000190734863,1.0485990047454834,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780125883,"Oct 11, 2019, 1:10:43 PM",Afternoon Ride,Ride,,1290,7.77,,true,,activities/2780125883.gpx,0.0,,1290.0,1218.0,7769.2998046875,11.399999618530273,,32.93482971191406,,584.2999877929688,703.2000122070312,12.199999809265137,-1.2472165822982788,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789954982,"Oct 15, 2019, 5:51:08 AM",Morning Ride,Ride,,2203,7.60,,false,,activities/2789954982.gpx,0.0,,2203.0,2143.0,7600.39990234375,8.699999809265137,,127.1630859375,,584.2999877929688,703.2000122070312,12.5,1.2907215356826782,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791123709,"Oct 15, 2019, 4:20:48 PM",Evening Ride,Ride,,1274,7.68,,false,,activities/2791123709.gpx,0.0,,1274.0,1090.0,7688.0,12.199999809265137,,29.410518646240234,,584.2999877929688,703.2000122070312,14.0,-1.2968262434005737,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795049015,"Oct 17, 2019, 5:40:49 AM",Morning Ride,Ride,,2540,7.90,,false,,activities/2795049015.gpx,0.0,,2540.0,1873.0,7905.60009765625,8.5,,129.27670288085938,,584.2999877929688,703.2000122070312,13.0,1.2117992639541626,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796128012,"Oct 17, 2019, 4:03:37 PM",Evening Ride,Ride,,1197,7.70,,false,,activities/2796128012.gpx,0.0,,1197.0,1155.0,7700.5,12.100000381469727,,29.345094680786133,,584.2999877929688,703.2000122070312,16.200000762939453,-1.2960197925567627,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798099643,"Oct 18, 2019, 12:59:22 PM",Afternoon Ride,Ride,,1125,7.73,,false,,activities/2798099643.gpx,0.0,,1125.0,1076.0,7735.2001953125,12.899999618530273,,29.950233459472656,,584.2999877929688,703.2000122070312,16.5,-1.2824490070343018,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825211247,"Oct 29, 2019, 6:21:05 AM",Morning Ride,Ride,,1856,7.90,,false,,activities/2825211247.gpx,0.0,,1856.0,1789.0,7902.60009765625,12.100000381469727,,127.18061828613281,,584.4000244140625,703.2000122070312,12.699999809265137,1.1122921705245972,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826551706,"Oct 29, 2019, 5:37:13 PM",Evening Ride,Ride,,1262,7.82,,false,,activities/2826551706.gpx,0.0,,1262.0,1237.0,7825.39990234375,10.899999618530273,,29.627674102783203,,584.2999877929688,703.2000122070312,12.600000381469727,-1.3251718282699585,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830167427,"Oct 31, 2019, 6:30:09 AM",Morning Ride,Ride,,2189,7.97,,false,,activities/2830167427.gpx,0.0,,2189.0,2124.0,7974.89990234375,8.300000190734863,,127.22698211669922,,584.2999877929688,703.2000122070312,12.300000190734863,1.1247789859771729,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831188156,"Oct 31, 2019, 4:14:57 PM",Afternoon Ride,Ride,,1297,7.86,,false,,activities/2831188156.gpx,0.0,,1297.0,1229.0,7861.89990234375,11.600000381469727,,35.755340576171875,,584.2999877929688,703.2000122070312,10.100000381469727,-1.195639729499817,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842080276,"Nov 5, 2019, 6:28:17 AM",Morning Ride,Ride,,2126,7.89,,false,,activities/2842080276.gpx,0.0,,2126.0,1986.0,7893.2998046875,9.199999809265137,,127.16470336914062,,584.2999877929688,703.2000122070312,12.300000190734863,1.142741322517395,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843254193,"Nov 5, 2019, 5:02:19 PM",Evening Ride,Ride,,1392,7.90,,false,,activities/2843254193.gpx,0.0,,1392.0,1232.0,7903.89990234375,10.699999809265137,,31.048776626586914,,584.4000244140625,703.2000122070312,12.899999618530273,-1.3196017742156982,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844566470,"Nov 6, 2019, 6:11:42 AM",Morning Ride,Ride,,2047,4.16,,false,,activities/2844566470.gpx,0.0,,2047.0,959.0,4161.7001953125,7.5,,64.91986846923828,,584.4000244140625,645.9000244140625,12.300000190734863,1.2855323553085327,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845707130,"Nov 6, 2019, 4:50:29 PM",Afternoon Ride,Ride,,1221,7.86,,false,,activities/2845707130.gpx,0.0,,1221.0,1205.0,7866.10009765625,11.100000381469727,,32.44071578979492,,584.2999877929688,703.2000122070312,11.600000381469727,-1.3322993516921997,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847032119,"Nov 7, 2019, 6:24:54 AM",Morning Ride,Ride,,1923,7.94,,false,,activities/2847032119.gpx,0.0,,1923.0,1886.0,7947.7998046875,9.899999618530273,,127.15626525878906,,584.4000244140625,703.2000122070312,12.899999618530273,1.0606708526611328,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847999464,"Nov 7, 2019, 4:23:40 PM",Afternoon Ride,Ride,,1112,7.42,,false,,activities/2847999464.gpx,0.0,,1112.0,1078.0,7428.2998046875,11.899999618530273,,26.696468353271484,,584.2999877929688,703.2000122070312,7.699999809265137,-1.3704346418380737,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849244910,"Nov 8, 2019, 6:04:38 AM",Morning Ride,Ride,,2038,7.87,,false,,activities/2849244910.gpx,0.0,,2038.0,2020.0,7870.2001953125,10.100000381469727,,131.2931671142578,,584.2999877929688,703.2000122070312,25.799999237060547,1.1460953950881958,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856738611,"Nov 11, 2019, 6:31:13 AM",Morning Ride,Ride,,2972,8.65,,false,,activities/2856738611.gpx,0.0,,2972.0,2331.0,8655.400390625,10.0,,133.0231170654297,,584.2999877929688,703.2000122070312,12.699999809265137,1.098736047744751,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857792773,"Nov 11, 2019, 4:55:43 PM",Afternoon Ride,Ride,,1221,7.71,,false,,activities/2857792773.gpx,0.0,,1221.0,1188.0,7709.5,11.5,,31.39902687072754,,584.2999877929688,703.2000122070312,12.399999618530273,-1.2698618173599243,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875449643,"Nov 19, 2019, 6:26:35 AM",Morning Ride,Ride,,2329,8.25,,false,,activities/2875449643.gpx,0.0,,2329.0,1983.0,8252.2001953125,10.899999618530273,4.161472320556641,130.03309631347656,,584.2999877929688,703.2000122070312,12.600000381469727,1.1390901803970337,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
